,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,482332.5,3317.548661828041,1076,966,1.113871635610766,2.154978153037583,22.81855177413304,24.376069270833334,31.203702083333333,15.457313541666666,43.90477468490983,54.39423293231161,32.03735859234664,16.980025638884932,0.9980571270298246,0.8201743220704358,3.4266592420301194
0,259763.5,3306.062509417534,1169,986,1.1855983772819472,4.437243877604051,42.07692503441076,11.061559375,14.286801041666667,9.019209895833333,30.762597826365084,37.210097984787694,27.967568703930393,24.307401402867605,0.9965013817392538,0.8862592561044513,2.0535854724750653
0,383700.5,3490.6066612005234,1194,1048,1.1393129770992367,3.2611685416099276,31.754805800924068,21.838034375,24.996564583333335,14.6786046875,44.58662076802098,50.23308735565877,33.55644649552854,21.114520624809945,0.9970273803094623,0.8430546997856304,2.811628473270761
0,5562672.0,9832.877872228622,2435,2895,0.8411053540587219,1.2672551967831287,17.381123181478845,109.7135131672392,122.53047163176504,84.12390864248385,66.29024224082112,58.53247621546253,85.78637005102367,12.129385127961317,0.9985011617582773,0.45946173234078447,10.415100920387744
0,32.0,21.313708066940308,7,8,0.875,1.75,14.196067236336136,140.92485006165344,150.30487058818792,134.63200568674952,53.756335833841504,46.32056709880982,75.41578249986303,16.772961810502586,0.9968390963075555,0.46296394637626315,10.506803603626324
0,95470.0,1767.0437177419662,749,191,3.9214659685863875,1.4984707237875772,32.70601760145962,122.1841674476163,136.03466402645617,102.19281996908241,69.9376448755369,60.823156858521045,91.43509346810968,12.70359386657646,0.9985727261413437,0.4115747819468358,11.086252432528727
0,5508335.5,14767.573723316193,2448,3227,0.7585993182522467,1.4341348670573897,39.591131236210806,121.43763341222927,132.05014535174772,100.11644760028194,62.55601387406811,57.25596260307547,83.62644556712665,7.673104163610497,0.9989878745323012,0.40747708848674585,10.782263067626454
0,4384967.0,10685.460686802864,2175,2774,0.7840663302090843,1.3759396592950415,26.03875242144571,120.08397807169548,139.19212099160583,105.26315229457735,62.8096127327318,51.0832044914831,89.93905764267798,6.822421672624207,0.9990054171827876,0.4756640413194555,10.249519178528402
0,57.5,28.727921843528748,10,9,1.1111111111111112,1.565217391304348,14.352930320832977,134.2978917301308,139.43127062144373,129.76833141160068,51.26782207811409,45.242105050487815,73.05951394248058,22.762343467596743,0.9954171327260468,0.3939051933541718,11.057328463836498
0,118.5,46.3847758769989,10,19,0.5263157894736842,1.6033755274261603,18.156518423286236,87.75968878155838,123.5571834100266,18.41596593958253,38.66426919855404,35.992868091232204,36.387572807165604,3.0019551826292465,0.9987875434666253,0.5326142564652927,9.780371529109567
0,1122.5,238.12489008903503,58,78,0.7435897435897436,4.0302895322939865,50.51533477052563,104.69173014385493,127.02742910379021,50.77370707780661,44.155281506709095,41.153082450923506,54.9364766849958,6.2479341278775165,0.9982679960908682,0.46084296949409415,10.480021833041002
0,1188865.5,5403.784170508385,1345,1128,1.1923758865248226,1.2761409932410352,24.56197388303134,96.38316588364995,108.8914599175678,70.67650028675943,56.30256648282004,49.507923835767635,77.35247879586291,12.904540810960448,0.9978194081748395,0.4322223288155113,10.482343135058104
0,2489340.0,7186.491881608963,1921,1814,1.0589856670341786,1.39984654567074,20.74673028370232,119.05357767820115,134.38802054358052,103.75738926595389,62.507897615145,49.734577252838676,91.09578436043947,16.599736135292872,0.997512430150316,0.4711710919582133,10.46440230395747
0,1061198.5,4240.133241057396,987,1334,0.739880059970015,1.2407273474284028,16.94191039840322,104.50157629178885,113.88987174438881,95.15041418931644,64.50181513509277,55.047552591232076,85.98467928895644,12.321040781793455,0.9983502335115619,0.4466148587883315,10.209465031787818
0,429.0,113.4558436870575,15,49,0.30612244897959184,1.7132867132867133,30.00519456117022,129.79865441376714,133.76178019972286,106.36622908456684,58.93554769127124,55.99303240660126,77.25306318101202,16.030700302033964,0.9976992550400519,0.38810519293474943,11.025035881281415
0,307.5,99.89949464797974,44,10,4.4,1.4308943089430894,32.45498871844465,135.65832907083393,143.88127175344528,122.32805959268144,44.31903995066869,38.069878134312965,64.9034562545204,20.62327096145271,0.9942988262084191,0.4246714062664205,10.320176074584992
0,1158.5,181.41421353816986,62,31,2.0,1.659041864479931,28.408387461089937,112.58392330073369,119.44824531630462,72.11319214164423,55.575491754000765,51.774354900776004,76.67414973906577,7.914054073530654,0.9987062874853937,0.3960104751888076,10.651121846599622
0,30.0,21.656854152679443,8,6,1.3333333333333333,1.6,15.633977726347629,110.3562430618913,121.83267214374638,96.83142452011883,53.160995062426196,44.24801942438826,75.65090010090407,14.32690828087258,0.9971684762328521,0.43624110546655875,10.14323196646048
0,4799529.0,8496.930819630623,2438,2552,0.9553291536050157,1.2963305357671555,15.042691346085986,133.58160976931254,143.28293501569445,117.67043302933479,48.9665684922432,41.22577435181676,70.56847123765026,32.18838055343324,0.9925705721606447,0.373845094286326,10.76397594168599
0,25.5,19.899494647979736,8,6,1.3333333333333333,1.8823529411764706,15.529015186077418,124.83091864777609,145.75601980602897,99.32170471792189,55.86435750141733,43.751249437276876,80.78720069439962,10.11380641038783,0.9980687329045995,0.425304325170647,10.41071756139298
0,24.5,29.071067690849304,14,4,3.5,2.2857142857142856,34.49497864024254,130.06680653507055,142.00658450803573,111.84672510430327,42.55020063252427,39.4478611981879,59.92778988992999,7.02229608951509,0.9980200950420197,0.46537840860179125,10.437245965477288
0,6.5,10.242640614509583,4,4,1.0,2.4615384615384617,16.14025950123096,119.25144849374274,127.10445373087512,109.21671850596675,50.17815978722167,43.419055546244344,71.87987693133715,10.77094627595252,0.9976943961825834,0.4685987435763974,10.17622041269173
0,82.0,34.97056245803833,11,12,0.9166666666666666,1.6097560975609757,14.913905349165365,115.60106647914922,136.9397645497211,95.11135913278447,64.44026932320418,51.7147488364579,85.14920416855763,15.507538863953215,0.9977767548288627,0.4103988971126088,10.435749069812822
0,266.5,64.18376541137695,19,23,0.8260869565217391,1.6397748592870545,15.457995280985623,102.22050225574299,122.80582137879662,47.77702623890651,62.40953529365408,54.52078131067039,67.38180364280173,9.03958869848149,0.9987272591813032,0.40979936496822605,10.479003879121308
0,6864.0,452.27416455745697,125,150,0.8333333333333334,2.7316433566433567,29.800687634927982,93.30277116974241,123.29434767677496,36.32765830750192,56.31136749798483,48.040724133689366,66.92711812863082,3.0472122190926263,0.9994288013266177,0.5487872979279438,10.111287388924138
0,2.0,8.828427076339722,5,2,2.5,5.0,38.97056232112416,99.62599295743624,126.12825858744233,56.1176087622549,49.84496275228678,41.265848577825594,62.097759550533105,6.491809555505733,0.998447314977509,0.462107997946413,10.173246048650903
0,1713.0,181.8822501897812,41,66,0.6212121212121212,1.5796847635726796,19.311823078866407,117.77272193305647,135.53688668501283,93.36154337207384,64.77260541771733,51.970674256651584,90.40834428877541,11.730135091845103,0.9983652311373803,0.404867258265357,9.967714986165255
0,145.0,66.28427076339722,26,15,1.7333333333333334,2.689655172413793,30.300721038864516,131.44343759511565,146.71069933539184,113.78873635340574,70.11273128085448,57.64035374453609,94.20243552933165,34.083606911240025,0.9959827682193477,0.34896398801423373,10.896930279800708
0,1.0,4.0,2,2,1.0,4.0,16.0,106.03386920201936,116.75215951245363,89.45143537500348,59.6229075575614,49.58580979956224,85.08564976947835,23.974911258002916,0.9962153485410894,0.3346963591696799,11.014761731946805
0,621.0,217.45584380626678,62,54,1.1481481481481481,5.391304347826087,76.1466087045016,141.51126131876362,151.1376928094563,131.03053075039247,67.20305121383497,55.61160397456312,90.84930391667666,19.337270241346104,0.9975474775837287,0.4148272797649915,10.429865659260647
0,1096425.0,5562.8552412986755,1119,1396,0.8015759312320917,1.4247431424858061,28.223871615153016,94.78459968606846,105.90990984070406,81.38915028512461,64.03950477532038,55.13079819732162,83.42988323416633,36.8842583310838,0.9950038979244853,0.35369159945385276,10.537896264054059
0,2221218.0,6146.977161884308,1786,1677,1.0649970184853905,1.3484142483988515,17.0110850122443,125.11658619380367,131.47820556446538,111.56770734837774,53.63090795670871,47.5279527105396,73.37411607085804,19.269607540904786,0.996428880145091,0.429988547504707,10.560663748183167
0,4708252.0,11589.136000156403,2415,2513,0.9610027855153204,1.2889911160235263,28.52610124311977,136.9014385650106,151.3417389821376,114.86081864985306,49.55090092393874,41.33938525330119,70.35606597380722,6.526609565595889,0.9985009464577234,0.4680823358328143,10.332785118788404
0,1.0,4.0,2,2,1.0,4.0,16.0,112.70943286875932,126.80569962142563,102.91949066905094,69.8332984240465,56.4725558234679,96.06952307601074,6.613500432429179,0.9992098569950791,0.49564112675967814,9.82958895043058
0,4563482.0,8517.803834676743,2244,2631,0.8529076396807298,1.2937410512411356,15.898601586690562,119.75923044477305,143.95478700577024,92.57679520379811,60.76766377505131,44.44150556717081,93.19059482841631,7.713545652647791,0.9987098499851426,0.474255016632708,9.461844407602992
0,419.5,90.72792184352875,17,33,0.5151515151515151,1.3373063170441002,19.622302269476666,106.41898075246817,121.26979358632335,85.42556151333457,59.02356151956819,45.66517006852403,90.28841384580682,3.2705653017042273,0.999449107461982,0.5600064247343991,9.308086909800467
0,4457905.5,8883.890060901642,2169,2707,0.8012560029553011,1.3170945413715027,17.704166814255476,121.3287739313676,148.74972576553114,86.05143965077603,60.5655212253266,42.9101312828076,95.78911870865407,5.398147173897302,0.9990653827155394,0.5058965948949059,9.523433837429964
0,6.5,10.242640614509583,4,4,1.0,2.4615384615384617,16.14025950123096,97.44129119291519,120.57064649873986,60.80156866389332,55.71548934463215,47.493523825700194,76.44035985311783,4.084757997629651,0.9992732673215902,0.537415896038764,9.361622117086059
0,3226417.5,8822.001888871193,2041,2355,0.8666666666666667,1.4897498541338807,24.12202305722892,109.23768041767961,127.72805699716325,101.67727093521243,52.63575621077276,43.17006729019179,84.63078387698637,5.995745619415734,0.9988106736526986,0.5170105290703666,9.741216394716705
0,130.5,43.21320307254791,14,14,1.0,1.5019157088122606,14.30943233554992,140.4129921941106,151.66846348705394,136.1796213156715,50.962461493170125,41.58723458414919,75.58967993607884,8.073079694379192,0.9982428872532707,0.47613211962029783,10.027944977565959
0,4589436.5,9280.296258568764,2153,2887,0.7457568410114306,1.3543516725855125,18.765680415625184,134.93406673929215,155.3036923372683,125.38218525628345,53.32351713008522,40.54329163002867,84.641093778918,12.530594095014743,0.997392144108233,0.46667373154395864,10.201513698498974
0,673.0,127.59797871112823,36,38,0.9473684210526315,2.0326894502228825,24.192041859086974,119.87910626495473,138.62317564089147,103.88042115655034,50.502182725595645,40.47289194444642,75.17618868062769,8.530605049558805,0.9980778876952939,0.45277028265726454,10.068215196754192
0,180.5,51.899494647979736,14,16,0.875,1.2409972299168974,14.922756480419263,133.4701700217402,141.22679961512745,123.17825048598714,40.01576671519443,34.980636325245115,63.70020199616707,5.331469154193697,0.9982799684014859,0.5014581959063578,9.898759974370366
0,682.5,126.87005722522736,22,49,0.4489795918367347,1.5794871794871794,23.583899516970643,111.79939520547461,129.94820364361308,92.45697722918567,60.38913119600587,48.46642916716856,90.84751204899894,15.15102853799295,0.9976314940024718,0.4214306694773309,9.913668289821235
0,1572839.0,5617.521320223808,1616,1269,1.2734436564223799,1.3038232139462462,20.06343038490846,110.40008579575563,124.95220293219612,95.84235029902344,68.59464609638961,56.85070581562976,92.35747269100833,17.972889188289003,0.9978092589335925,0.43666543247160483,10.390217415020615
0,7017.0,595.0538227558136,49,264,0.1856060606060606,1.8435228730226592,50.46160068067653,113.01623855199622,126.22067281830596,106.08004265024525,65.49952007825655,53.81334828601377,91.84035469992676,15.77489901580704,0.9978974929348776,0.42104360755525433,10.360118703578113
0,35.0,23.313708305358887,9,7,1.2857142857142858,1.8,15.529399855638855,122.36802564396571,131.04756780272626,117.31478136529499,58.22095913081238,47.804924683790034,82.64234768514235,5.819924573587967,0.9990295129885921,0.5333072977669131,9.436611374985102
0,2963.5,422.0660160779953,155,46,3.369565217391304,2.405938923570103,60.11126098462986,111.86732937131254,123.85321527086047,97.72700248065283,56.583628812869094,46.34127754691317,79.97243937458754,12.550088568438888,0.9977654840010424,0.46121553579847907,9.835454089035977
0,1954972.5,6378.096997857094,2052,1382,1.4848046309696092,1.4505902256937118,20.808538899689726,110.47081700516436,121.41485026995689,100.20448312989559,49.953310009972455,41.22814709215258,75.59080931941097,13.214063720382809,0.9970614420531807,0.4281464906293009,10.35070186256717
0,4106582.0,8871.411921739578,2123,2474,0.8581244947453517,1.2789960117684245,19.164830870340133,137.3028516182707,148.93097045572117,125.58633171545765,52.98913654848343,44.09503474905046,76.63767785523567,8.835330653019993,0.9982456500379691,0.48820464953600595,9.911466121205994
0,527835.0,3059.204308152199,858,878,0.9772209567198178,1.4271959987496092,17.730410069466735,109.87918697859858,115.59760115156597,98.34403280577959,44.93347952002633,38.733230107415444,68.81134158380878,26.421508315109254,0.9931127018697702,0.3652948952482563,10.25123376479067
0,265611.0,2552.0285606384277,908,474,1.9156118143459915,1.6203846979229022,24.520256217981352,118.86157854947965,134.653626451329,89.31725196237358,67.82529737408349,57.47457486179889,95.88058896159909,12.781015487376985,0.9984687128314129,0.458214361059275,10.235114177678263
0,5391709.0,11170.025056481361,2428,2602,0.9331283627978478,1.1717353440254288,23.140985495029767,98.47644073230019,114.75474273562884,70.05705850061885,60.28839854296435,52.29450878415889,79.94313541474774,5.386124649190483,0.9991759676165316,0.4913739829433521,10.204995211191925
0,6543559.5,10453.577230453491,2437,3036,0.8027009222661396,1.1306891914102715,16.699974518922872,94.08872997597715,123.55452536608621,39.28912517778105,56.03858965743502,45.413840957141076,70.21837220364269,3.040846728176832,0.9994275339303461,0.5783088829292127,9.375559174857543
0,5133141.0,10315.162139058113,2424,2649,0.9150622876557192,1.2509253106431326,20.72855001548914,97.96178628066889,114.5344308920688,68.89080806039787,58.746495255684195,51.45790286367391,82.53784421822246,5.308351010260816,0.9991808682756638,0.4927344167682471,9.962051556419558
0,6657673.0,10260.049439787865,2434,3170,0.7678233438485804,1.1589304551304938,15.811622845833865,95.58281158871819,120.28536207616081,44.694417803514355,57.02486690966392,47.79381864686098,77.81402658506599,9.856740380979838,0.9982937948898416,0.4248462233669527,9.947646951456154
0,105299.0,1740.8082189559937,342,602,0.5681063122923588,1.9552322434211151,28.77912663163695,89.72586169449025,103.69157908392856,59.98089718712121,61.05646050845544,54.7117479829989,77.6367420984881,20.8845296544576,0.9969592906676811,0.35714241259297486,11.240609429235832
0,1624840.0,6100.849301338196,1260,2032,0.6200787401574803,1.5757366879200414,22.907093743161635,127.63650100100995,138.76076951522518,136.3822880450812,58.95708245508523,48.099724517424995,87.9765470376955,3.4200856722729505,0.9994417710835906,0.6404841656113771,9.534852442364825
0,4091037.5,8193.165102481842,2226,2329,0.9557750107342207,1.2672467558657186,16.408540473297126,120.61695455974004,142.98024825641926,98.04041566389066,63.51796695243391,50.64086290316917,94.30912862168938,20.808931229332856,0.9969841064927658,0.398104308702452,10.583513405374926
0,1063178.0,4330.865340709686,1207,1099,1.0982711555959963,1.2476678411329054,17.64181971350087,106.02658620859258,119.70339866709294,95.00356835452376,58.410573725315,47.93855239884236,85.69892470246371,8.008729252347393,0.9986788149238273,0.4757266554298181,9.951239470477898
0,12.0,13.656854152679443,5,5,1.0,2.0833333333333335,15.54247211229648,146.46436144281586,153.14541755438336,139.1135817703053,48.79639935217166,42.50487977383781,72.33224068677944,6.219571417158088,0.9986212962483014,0.5229447398115605,10.01793960059856
0,5588603.0,11300.11667406559,2436,2939,0.8288533514800953,1.281072210711693,22.84875788233574,124.73716133004926,143.28878954570334,104.68041954022989,50.86830417578054,43.873175685936644,74.80091868187992,7.955252718270313,0.9983284686298596,0.4686190877743809,10.463678939403698
